text,author,likes,video_title,video_id,published_at,source,sentiment_score,sentiment_category
"Sehr interessant zu erfahren, über welchen Weg die beiden Medikamenten ausgeschieden werden 👍🏻 Dies war mir noch nicht bekannt. 

Und das jeder auf unterschiedliche Medikamente anders reagiert ist ja klar. 

Danke für das kurze Video 🙏❤️",@Asia744,0,Paracetamol oder Ibuprofen? Unterschiede erklärt,1SZ_nvg4g_s,2025-10-01T14:10:06Z,youtube,-0.8316,negative
Bin schon bei Targin,@prinzelch24,0,Paracetamol oder Ibuprofen? Unterschiede erklärt,1SZ_nvg4g_s,2025-09-29T09:46:40Z,youtube,0.0,neutral
Keins von beiden .,@SabinaConcas,1,Paracetamol oder Ibuprofen? Unterschiede erklärt,1SZ_nvg4g_s,2025-09-29T09:13:10Z,youtube,0.0,neutral
"Ibu. 
Paracetamol nimmt man nur, wenn es einem gut geht, die helfen nämlich eh nicht nicht. Da kann ich auch Tictacs nehmen.",@Linda-vd4qn,0,Paracetamol oder Ibuprofen? Unterschiede erklärt,1SZ_nvg4g_s,2025-09-29T16:37:55Z,youtube,-0.5994,negative
You be what now?,@Spyder982,0,Paracetamol oder Ibuprofen? Unterschiede erklärt,1SZ_nvg4g_s,2025-11-11T09:57:53Z,youtube,0.0,neutral
Muito bom ouvir todos os seus áudios,@mariaeunice4660,0,Paracetamol como funciona?,_REyqY4wC6E,2025-10-19T01:59:53Z,youtube,0.0,neutral
Estou maratonando seus vídeos,@PabloJunior073,0,Paracetamol como funciona?,_REyqY4wC6E,2025-11-11T01:42:14Z,youtube,0.0,neutral
Bom parabens nota mil adorei voce  fui,@iveteafif9325,1,Paracetamol como funciona?,_REyqY4wC6E,2022-06-15T22:37:57Z,youtube,0.0,neutral
Você pode responder minha pergunta feita em outro vídeo muito obg. Parabéns pelo canal,@renanlima5732,1,Paracetamol como funciona?,_REyqY4wC6E,2022-05-09T02:40:55Z,youtube,0.0,neutral
"Minha ansiedade estourou bixo e com uso dele veio aquela sensação de bolo na garganta, e normal?",@allancelso2816,1,Paracetamol como funciona?,_REyqY4wC6E,2023-01-25T06:39:17Z,youtube,0.0,neutral
"Nao posso tomar dopirona  so paracetamol, mas estou tomando e sentindo palpitação, será melhor trocar ou continuar com ele ?",@jeffteviana9145,2,Paracetamol como funciona?,_REyqY4wC6E,2024-03-24T16:35:12Z,youtube,0.0,neutral
Misael Tylenol ❤😮😅,@MisaelMoura-v9m,0,Paracetamol como funciona?,_REyqY4wC6E,2025-08-07T21:02:55Z,youtube,0.0,neutral
"De barriga vazia não dá, muitos remedios sinto enjoo!",@tainatibirica1634,2,Paracetamol como funciona?,_REyqY4wC6E,2022-05-09T01:17:18Z,youtube,0.0,neutral
"Como Bioquímico Farmacéutico me gustaría aportar que: si bien es cierto que el paracetamol es de los más seguros cuando se lo toma a dosis recomendadas, también es un hepatotoxico potente, muchas de las veces las personas se automedican (incluso médicos envían sin previa evaluación) paracetamol de 500mg cada 3 o 4 horas, y lo van tomando por 2 o 3 días, en el embarazo esto se complica más ya que la toxicidad a un hígado del feto es más potente e irreversible.
Como dijo el buen Paracelso: la dosis hace al veneno",@centrodeestudiosyformacion,943,"Paracetamol, embarazo y Autismo 🍼",4QDI3N4Z-6Y,2025-09-29T22:29:37Z,youtube,-0.6597,negative
"El autismo no ha aumentado, simplemente ese ahora se tiene más conciencia de la situación y se diagnostican muchísimo y no solo niños, también en adultos que la tienen y nunca lo supieron",@GeckyL,9,"Paracetamol, embarazo y Autismo 🍼",4QDI3N4Z-6Y,2025-09-30T19:25:21Z,youtube,-0.25,neutral
"Exacto!
Correlación no implica causalidad…

El estudio puede salir positivo porque las variables en común son justamente el uso de paracetamol y no el motivo por el cuál se usó, por ejemplo.

Todos los estudios dependen de sus variables y de la perspectiva de quien evalúa.",@cva200286,242,"Paracetamol, embarazo y Autismo 🍼",4QDI3N4Z-6Y,2025-09-29T22:53:20Z,youtube,-0.5707,negative
Típico caso de la correlación entre la cantidad de helados vendidos y los ataques de tiburón,@angelamorantes6585,190,"Paracetamol, embarazo y Autismo 🍼",4QDI3N4Z-6Y,2025-09-29T23:49:37Z,youtube,0.0,neutral
La gran mayoria de las mujeres embarazadas tuvieron gripa o les dolió la cabeza y tomaron acetaminofen/paracetamol y aún así el autismo sigue siendo extremadamente infrecuente,@carlosunal,186,"Paracetamol, embarazo y Autismo 🍼",4QDI3N4Z-6Y,2025-09-29T21:38:40Z,youtube,0.0,neutral
"Empezando porque la evidencia científica ha encontrado una relación directa entre el ADN neandertal y la configuración neuronal autista y de otras neurodivergencias (QUE NO SON ENFERMEDADES). Todo esto nos hace la vida más difícil a las personas autistas, porque tiran por tierra todo el trabajo de normalización y de ""reclamar nuestro espacio social"". Ni somos enfermos ni seres de luz, solo personas con otra forma de pensar y sentir.",@zaitmoreno,27,"Paracetamol, embarazo y Autismo 🍼",4QDI3N4Z-6Y,2025-09-30T06:00:12Z,youtube,-0.1363,neutral
Ya decia yo que hacia tiempo que no salia alguna noticia de que (introducir medicamento o producto aqui) produce autismo... demasiado tranquila estaba la cosa,@Chvlrk,13,"Paracetamol, embarazo y Autismo 🍼",4QDI3N4Z-6Y,2025-09-30T03:02:08Z,youtube,-0.296,neutral
"Yo soy Asperger, uno de los factores detrás del espectro autista es una madre con enfermedades autoinmunes y estas producen dolor e inflamación, así que eso explicaría la correlación entre consumo materno de analgésicos como el paracetamol y el autismo de alguno de sus hijos.",@misantr,3,"Paracetamol, embarazo y Autismo 🍼",4QDI3N4Z-6Y,2025-09-30T22:15:49Z,youtube,0.0,neutral
"El problema es que en Estados Unidos hay mucha gente que usa muchos analgésicos, estos se venden en frasco de 120 tabletas como si fuese vitaminas, y hay demasiadas mujeres que lo toman diario durante el embarazo, así que si hay buen material de estudio, aunque claro faltan los estudios por pares.
De cualquier manera es obvio que no está bien tomar paracetamol indiscriminadamente durante el embarazo, ese es el problema en USA.",@00Xing00,16,"Paracetamol, embarazo y Autismo 🍼",4QDI3N4Z-6Y,2025-09-30T02:54:29Z,youtube,-0.296,neutral
"También se habla del uso de progestagenos y la relación con el autismo, también se asociaba a enfermedades mitrocondriales y por tanto lo asociaban a una transmisión genética directa de la madre, pero es que nadie te dice exactamente la relación o asociación con algo de forma concluyente, es un tema enorme y que debería de tratarse con mucha mayor seriedad que hacer comentarios tan poco serios por qué a mi parecer un mandatario no debería exponer ese tipo de información, no tiene ni la formación necesaria para ser un portavoz sobre temas médico/científicos.",@josequiroz3551,13,"Paracetamol, embarazo y Autismo 🍼",4QDI3N4Z-6Y,2025-09-30T02:31:22Z,youtube,-0.5267,negative
"El aumento en la venta de helados coincide con el aumento en los ataques de tiburones, por lo tanto, los helados pueden hacer que te muerda un tiburón 🦈",@kalkera,100,"Paracetamol, embarazo y Autismo 🍼",4QDI3N4Z-6Y,2025-09-30T06:26:36Z,youtube,0.0,neutral
"Vi videos sobre el tema, y la marca Tylenol decía en un tweet del 2017 que no recomendaba el uso en embarazadas, supongo que lo dijeron para cubrirse el culo en posibles efectos secundarios.",@Piscore,1,"Paracetamol, embarazo y Autismo 🍼",4QDI3N4Z-6Y,2025-09-30T06:07:28Z,youtube,-0.296,neutral
La gente idiota tiene una obsesión con decir que cualquier medicina produce autismo 🤦,@YunuelYAHR,1732,"Paracetamol, embarazo y Autismo 🍼",4QDI3N4Z-6Y,2025-09-29T22:14:39Z,youtube,0.0,neutral
"Es como afirmar que ""Las personas que compran muchas curitas tienden a cortarse más"" ignorando que son cocineros.",@Christian_Alexis_Arroyo_Otiz,19,"Paracetamol, embarazo y Autismo 🍼",4QDI3N4Z-6Y,2025-09-30T04:22:46Z,youtube,0.0,neutral
"Lo que dijo Trump fue que era ""Tylenol"" el que causaba autismo, básicamente está acusando a la marca Tylenol que en sí no es un medicamento, es el nombre de una marca que comercializa medicamentos en base a Paracetamol/Acetaminofén, si fuera verdad se haría un llamado a nivel mundial para dejar de usar el componente activo Acetaminofén en cualquier marca/presentación pero queda claro que es nada mas que un berrinche económico de Trump otra vez",@milindoyo,143,"Paracetamol, embarazo y Autismo 🍼",4QDI3N4Z-6Y,2025-09-29T21:50:05Z,youtube,-0.296,neutral
El único problema es el abuso de paracetamol sea cual sea el momento puede producir hepatitis medicamentosa y ahí sí podría pasar algo desconocido en un embrion/feto tan subdesarrollado y un higado disfuncional,@timotigd8894,2,"Paracetamol, embarazo y Autismo 🍼",4QDI3N4Z-6Y,2025-09-30T14:32:42Z,youtube,0.0,neutral
"Si el autimos a hido poco a poco aumentando, no es por qué hay más niños con autismo, es por qué los métodos para detectarlo han mejorado, y de paso, el autimos nunca a sido nada malo, hay brillantes de todas las ramas de la ciencia que son autistas.",@phos008,44,"Paracetamol, embarazo y Autismo 🍼",4QDI3N4Z-6Y,2025-09-30T00:52:25Z,youtube,-0.296,neutral
"De hecho, yo tengo autismo, y mi madre me ha dicho que durante el embarazo se ha cuidado muy bien, y que no ha tomado nada que haya afectado el embarazo, ni nada por el estilo (sigo sin entender porque dicen que la medicina causa autismo)",@Pianomadd,1,"Paracetamol, embarazo y Autismo 🍼",4QDI3N4Z-6Y,2025-09-30T23:46:47Z,youtube,0.1027,neutral
Hay estudios que dicen que comer muchos cheetos durante el embarazo puede provocar una coloración naranja en la piel. Se puede decir que la mamá del trompas se tragó muchas bolsas de cheetos 🤣🤣🤣🤣🤣🤣🤣,@makunouchiuzumaki6336,97,"Paracetamol, embarazo y Autismo 🍼",4QDI3N4Z-6Y,2025-09-29T21:37:41Z,youtube,0.0,neutral
Que bueno es escucharlo me encanta! Gracias por tanta información,@valeskaleonr,1,"Paracetamol, embarazo y Autismo 🍼",4QDI3N4Z-6Y,2025-09-30T12:01:08Z,youtube,0.0,neutral
"Whoops, just took 1000mg of Tylenol...",@Helixtronline,1,Acetaminophen (Paracetamol) and Acute Liver Failure #shorts,F17e18bdvdI,2023-10-29T18:26:45Z,youtube,0.0,neutral
Acetaminophen should be taken only when necessary.,@annhobson1975,0,Acetaminophen (Paracetamol) and Acute Liver Failure #shorts,F17e18bdvdI,2023-03-15T17:02:12Z,youtube,0.0,neutral
Hay que estar bien tronao para hacer tus propios fármacos y peor todavía para tomártelos. ¿Qué tiene la gente dentro de la cabeza?,@josemiguelmunoz6985,376,Cómo NO hacer paracetamol en casa 💊,gQqsRb94p1o,2025-10-08T20:10:27Z,youtube,0.0,neutral
"Es como intentar hacer un pastel pero sin saber cocinar, sin una receta y cambiando el horno por un microondas roto",@YunuelYAHR,495,Cómo NO hacer paracetamol en casa 💊,gQqsRb94p1o,2025-10-08T20:16:11Z,youtube,-0.802,negative
"A mi me sale riquísimo el paracetamol es una de mis especialidades, el secreto es hacerlo en la olla exprés con un par de hojas de laurel  XD",@Carlos-B-D.,158,Cómo NO hacer paracetamol en casa 💊,gQqsRb94p1o,2025-10-08T20:23:16Z,youtube,0.6739,positive
Y siendo un medicamento extremadamente económico,@ivandavid5572,79,Cómo NO hacer paracetamol en casa 💊,gQqsRb94p1o,2025-10-08T20:35:12Z,youtube,0.0,neutral
"¿Comprar? O ¿hacer en casa?
*Agregue sonido del bowl*",@wakersuk1842,56,Cómo NO hacer paracetamol en casa 💊,gQqsRb94p1o,2025-10-08T20:23:21Z,youtube,0.0,neutral
"Cómo especialista en sistemas de gestión de seguridad y salud ocupacional e inocuidad alimentaria, apoyo absolutamente tus conceptos de la peligrosidad de manejar ciertos productos en forma cacera! También hay que recalcar las condiciones de seguridad y los sistemas de calidad que se manejan en los laboratorios que acreditan la inocuidad y la efectividad de los diferentes medicamentos!!! Podría decir ahí que te llevas un dato nuevo! No, ya lo dijiste tú, y yo lo escucho a diario en cada video o reel tuyo! Saludos desde Uruguay, y si hay que hacer muchísimo incapié en la peligrosidad de la mezcla de productos de limpieza que ahora están de moda hacer video, sin conocer las consecuencias de esas mezclas.!!!",@marialaurabartesaghi9470,11,Cómo NO hacer paracetamol en casa 💊,gQqsRb94p1o,2025-10-09T03:22:27Z,youtube,-0.7887,negative
"La principal falla en la receta es que no se hace con amor, es el ingrediente principal 😊",@tlahuicole81,18,Cómo NO hacer paracetamol en casa 💊,gQqsRb94p1o,2025-10-08T22:10:12Z,youtube,0.4215,positive
"Partiendo de bicarbonato y zumo de limón, podremos hacer lo  que queramos.",@Chuffo,16,Cómo NO hacer paracetamol en casa 💊,gQqsRb94p1o,2025-10-08T20:59:22Z,youtube,0.0,neutral
"Recuerdo una anécdota de cuando estudiaba química en la universidad, en primero, una práctica de laboratorio de química inorgánica. El experimento era crear una pastilla de ácido acetilsalicílico (aspirina), la profesora nos advirtió que una vez finalizado el experimento que ni se nos ocurriera utilizar esa pastilla porque era tóxica al no estar depurada, que un alumno de años anteriores se la dio a su perro, envenenado al pobre animal.

Hay que ser burro para haber tenido una ocurrencia así 😑",@JavierSanchez-ph9ph,7,Cómo NO hacer paracetamol en casa 💊,gQqsRb94p1o,2025-10-08T23:10:52Z,youtube,-0.296,neutral
¿Quieres aprender química? Inscríbete a mis cursos en www.breakingvlad.com,@BreakingVlad,31,Cómo NO hacer paracetamol en casa 💊,gQqsRb94p1o,2025-10-08T20:06:41Z,youtube,0.0,neutral
"😅😅😅😅 enserioooooo 😂😂😂😂😂... No se cómo aguantas dar la información sin explotar de la risa😂😂😂😂😂😂, hay cada cosa que te llega que enserioooooo son tan 🤯😂😂😂😂😂😂",@kukysaybar8570,1,Cómo NO hacer paracetamol en casa 💊,gQqsRb94p1o,2025-10-09T03:01:54Z,youtube,-0.7003,negative
"Jaja, dato curioso porque igual no es como que nadie que no se ponga a estudiar química vaya a saber exactamente cómo prepararlo: 
El anhídrido acético puede prepararse a partir de algo muy pero muy común en todas las cocinas, vinagre.",@cretkrat,1,Cómo NO hacer paracetamol en casa 💊,gQqsRb94p1o,2025-10-09T23:59:07Z,youtube,-0.5267,negative
También menciona los riesgos de tomar PARACETAMOL para automedicarse así como tomarlo por más de 7 días.,@momdeuss6508,5,Cómo NO hacer paracetamol en casa 💊,gQqsRb94p1o,2025-10-08T21:02:15Z,youtube,0.0,neutral
HAY TEMAS QUE NI MERECEN UNA REVISIÓN,@GABRIELposmanH404,3,Cómo NO hacer paracetamol en casa 💊,gQqsRb94p1o,2025-10-08T23:13:01Z,youtube,0.0,neutral
Me flipan estos videos me encanta que hables de química y te dejes de tonterías de física o de biología hermano una locura 😵‍💫😵‍💫🫨😵‍💫,@Elgatofeliz,1,Cómo NO hacer paracetamol en casa 💊,gQqsRb94p1o,2025-10-09T06:10:43Z,youtube,0.0,neutral
"No sé cual es el procedimiento concreto del paracetamol, pero la cristalización se puede hacer con productos relativamente fáciles de conseguir y con utensilios caseros. Las purificaciones y recristalizacióness también son posibles, incluso, si se es lo suficientemente sofisticado, comprobando la pureza. Obviamente, no al nivel de precisión y exactitud que con las técnicas e instrumentos de un laboratorio, pero muy cerca sí. Respecto de las impurezas: se pueden realizar cristalizaciones posteriores a una extracción de la cual pueden haber residuos de benzenos, sosa cáustica, hexano, etc. Pero, purificando (aunque de forma casera) debidamente, todos los gases se evaporan, y, la sosa cáustica o similares no deberían de sumar mucho más de un 5% considerando es MUCHO residuo. En muchos foros de internet enseñan como hacer freebase de muchas sustancias, recristalizarlas e incluso tomar la base de HCl si no se quiere en base libre. Además de procesos de Purificación y cómo comprobar de manera más o menos plausible si han quedado restos suficientes como para considerar fallido el intento.",@laguz1462,0,Cómo NO hacer paracetamol en casa 💊,gQqsRb94p1o,2025-10-16T23:31:47Z,youtube,-0.7845,negative
Y que consejo de química nos serviría para el apocalicis ?,@XenixfronzStremer-qi3jp,7,Cómo NO hacer paracetamol en casa 💊,gQqsRb94p1o,2025-10-08T22:46:12Z,youtube,0.0,neutral
El otro día en algún lado vi que podrían reducir ciertos plásticos a paraceramol,@juanfranciscoharohernandez8928,1,Cómo NO hacer paracetamol en casa 💊,gQqsRb94p1o,2025-10-08T23:01:41Z,youtube,0.0,neutral
"Hay plantas como la Buscapina, sertal, que haciendo un té de sus hojas se obtiene un buen resultado pero obviamente no alcanza a compararse con los resultados del medicamento echo en laboratorio por obvias razones.",@marcelomuerza2072,0,Cómo NO hacer paracetamol en casa 💊,gQqsRb94p1o,2025-10-09T03:03:44Z,youtube,-0.296,neutral
"En mi próximo laboratorio de organica vamos a sintetizar paracetamol, que emoción",@benjaminvargasmarin1138,3,Cómo NO hacer paracetamol en casa 💊,gQqsRb94p1o,2025-10-08T23:56:57Z,youtube,0.0,neutral
Babka powinna prowadzić program w tv. Wie o czym mówi... Takich ludzi nam potrzeba szacunek,@mateusznowak2028,296,💊 PARACETAMOL - nie bierz zanim nie obejrzysz tego filmu❗,4L5QKN6ycHs,2019-02-27T00:00:34Z,youtube,0.0,neutral
Ten program pan Kurski powinien cyklicznie puszczać w TVP.Pozdrawiam i życzę dalszych sukcesów.Uczta dla oka i ucha👌,@zabirski,244,💊 PARACETAMOL - nie bierz zanim nie obejrzysz tego filmu❗,4L5QKN6ycHs,2018-03-13T08:33:35Z,youtube,0.0,neutral
"W końcu porządny, merytoryczny, schludny i łatwy w odbiorze program o bardzo ważnej tematyce! Tak trzymać!",@tomaszpowucha3972,167,💊 PARACETAMOL - nie bierz zanim nie obejrzysz tego filmu❗,4L5QKN6ycHs,2019-02-10T09:42:41Z,youtube,0.0,neutral
"Lubię Twoje filmy nie tylko za informacje trenujące moje procesy poznawcze, ale też za tę odpowiednio wyważoną dawkę humoru w każdym odcinku ♥ :)",@poczmistrz_z_tczewa,64,💊 PARACETAMOL - nie bierz zanim nie obejrzysz tego filmu❗,4L5QKN6ycHs,2018-11-17T15:03:14Z,youtube,0.4588,positive
"Przez te śmiechowe wstawki filmik na 17 minut oglądałem prawie godzinę przez napady głupiego śmiechu! (To na plus, proszę potraktować jako komplement). Jasny, klarowny, rzeczowy materiał, tak jak kilka innych, które już obejrzałem. Bardzo potrzebne i wartościowe! Brawo.",@taharaltaharistani,7,💊 PARACETAMOL - nie bierz zanim nie obejrzysz tego filmu❗,4L5QKN6ycHs,2021-01-09T19:34:51Z,youtube,0.0,neutral
"Super kobieta z ogromną wiedzą, oglądam wszystkie z wielką uwagą 😊",@nutella1398,31,💊 PARACETAMOL - nie bierz zanim nie obejrzysz tego filmu❗,4L5QKN6ycHs,2019-02-25T11:38:01Z,youtube,0.5994,positive
"Dziękuję za kolejną, świetnie przekazaną dawkę wiedzy. Dwa w jednym: mądrość i wdzięk. Pozdrawiam i proszę o więcej :)",@NattHunter,9,💊 PARACETAMOL - nie bierz zanim nie obejrzysz tego filmu❗,4L5QKN6ycHs,2020-03-17T20:30:14Z,youtube,0.4588,positive
"Świetny rzeczowy materiał! I super są te przerywniki 😜 
PS. Świetnie się Ciebie słucha bez ""yyy"" :-) youtuberzy i nie tylko mogą się od Ciebie uczyć :-)",@żyjęnadzieją,10,💊 PARACETAMOL - nie bierz zanim nie obejrzysz tego filmu❗,4L5QKN6ycHs,2020-03-19T16:35:21Z,youtube,0.8313,positive
"Przyjemność dla ucha, dla ducha, a przede wszystkim intelektu. Moja bezrefleksyjność mnie przeraziła. Już wiem, dlaczego źle się po nim czuję... A wszyscy wokół wciskają fervex na grypę, lub apap na ból głowy...",@urszulaczerniawska7715,4,💊 PARACETAMOL - nie bierz zanim nie obejrzysz tego filmu❗,4L5QKN6ycHs,2019-02-24T18:26:17Z,youtube,-0.5574,negative
"Najwspanialsza chemik, konsument, kobieta. Słucham z wielką uwagą. Życzę zdrowia.",@julitawojtowicz5479,4,💊 PARACETAMOL - nie bierz zanim nie obejrzysz tego filmu❗,4L5QKN6ycHs,2020-02-20T17:03:36Z,youtube,0.0,neutral
